3.132900841301421,7.952546458206172,10.925108301746606,11.383462439161374,-22.53774780961536,-15.35973566826446,36.65677818159789,0
3.1066335049519633,8.448010533431788,11.668304414585036,11.15166819163042,-22.561654494738146,-15.375673458346315,37.15162820327799,0
3.09393345095329,8.875684891529499,12.309815951731611,11.196705701000825,-22.949966527367042,-15.634548146765574,-37.20479996224098,0
3.105795598845017,8.470272822549353,11.701697848261375,11.150757737632567,-22.576985530579538,-15.385894148907244,-36.54283482929105,0
3.1605690294354907,10.585820340842448,14.349130490095794,12.648691817350631,-26.147602971073844,-17.941601987771854,-39.32686131075919,0
3.1121300164142705,8.31551572559512,11.469562202830032,11.168206919016262,-22.48709147993941,-15.325964781813822,-36.88104640533766,0
3.15798940237299,12.01915766720847,16.499136479646516,13.271532771511481,-28.15686739709048,-19.281111605115715,-40.471524399412594,0
3.118032863693236,8.194155063895964,11.287521210281296,11.204845265323549,-22.451028503125972,-15.301922797271532,36.848342127309785,0
3.1019942985150073,8.57974014055857,11.865898825275215,11.152592911333384,-22.661838779637684,-15.44246298161267,-36.43841775982736,0
3.074811615945146,13.275414558993855,18.909410452860953,13.18496172762705,-29.232147817871052,-19.822669007123977,39.96822124615181,0
3.1632627055585676,10.056844728805636,13.555667072040357,12.493656826255995,-25.518318775404172,-17.522079190658815,-38.53183944498959,0
3.08248344450522,9.649587845708297,13.470670382999817,11.45195704847903,-23.913270764218456,-16.27675097133318,37.945762257631806,0
3.159334676481968,11.009516552529794,14.98467480762656,12.81444699544852,-26.71400789698606,-18.319205271713418,39.76807886734792,0
3.0874067901593114,9.22907431675121,12.839900089564164,11.296322430661455,-23.364433690774266,-15.91085958903706,-38.156175831028705,0
3.0810346155846084,9.82686281979242,13.736582844125932,11.525040921289243,-24.155852803996833,-16.438472331185455,-37.569473809363295,0
3.1641127517099954,9.940487539731203,13.381131288428813,12.472935204473897,-25.39996845092525,-17.443178974339496,-38.78436391061748,0
